date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year,month,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,crime_rate_per_1k,price_to_mean_salary
2007-08-01,Hackney,301585,E09000012,353.0,2837.0,1,2007,8,28996.0,,35390.0,22.0,224480.0,95000.0,1905.0,95391.0,12.63809693513899,8.521757558632382
2007-09-01,Hackney,313924,E09000012,335.0,2738.0,1,2007,9,28996.0,,35390.0,22.0,224480.0,95000.0,1905.0,95391.0,12.197077690662866,8.870415371573891
2007-10-01,Hackney,312132,E09000012,308.0,2858.0,1,2007,10,28996.0,,35390.0,22.0,224480.0,95000.0,1905.0,95391.0,12.731646471846044,8.81977959875671
2007-11-01,Hackney,309920,E09000012,307.0,2626.0,1,2007,11,28996.0,,35390.0,22.0,224480.0,95000.0,1905.0,95391.0,11.69814682822523,8.757276066685504
2007-12-01,Hackney,301127,E09000012,241.0,2267.0,1,2007,12,28996.0,,35390.0,22.0,224480.0,95000.0,1905.0,95391.0,10.098895224518888,8.508816049731562
2008-01-01,Hackney,308203,E09000012,178.0,2435.0,1,2008,1,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.539254937435349,7.899400246052902
2008-02-01,Hackney,306799,E09000012,181.0,2340.0,1,2008,2,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.128072506611382,7.863415009226983
2008-03-01,Hackney,313345,E09000012,175.0,2520.0,1,2008,3,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.907155007119949,8.03119233135124
2008-04-01,Hackney,316183,E09000012,162.0,2496.0,1,2008,4,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.803277340385474,8.103931720319869
2008-05-01,Hackney,324344,E09000012,161.0,2603.0,1,2008,5,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,11.266398604576677,8.313102316998155
2008-06-01,Hackney,332091,E09000012,136.0,2711.0,1,2008,6,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,11.733848104881819,8.511661882304695
2008-07-01,Hackney,325064,E09000012,144.0,2655.0,1,2008,7,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,11.491466882501374,8.33155628460119
2008-08-01,Hackney,318928,E09000012,118.0,2375.0,1,2008,8,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.279560770599158,8.174287471806439
2008-09-01,Hackney,303298,E09000012,83.0,2404.0,1,2008,9,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.405079617903317,7.773682591757228
2008-10-01,Hackney,299579,E09000012,108.0,2409.0,1,2008,10,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,10.426720798472997,7.678362722985442
2008-11-01,Hackney,299303,E09000012,110.0,2243.0,1,2008,11,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,9.708233603559542,7.671288702070945
2008-12-01,Hackney,294109,E09000012,135.0,1997.0,1,2008,12,31589.0,,39016.0,23.0,231041.0,96000.0,1905.0,97302.0,8.643487519531165,7.538163830223498
2009-01-01,Hackney,297428,E09000012,82.0,2244.0,1,2009,1,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.483479980728756,6.388607268665693
2009-02-01,Hackney,284411,E09000012,79.0,2114.0,1,2009,2,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,8.934080516604542,6.109008505885385
2009-03-01,Hackney,292499,E09000012,93.0,2554.0,1,2009,3,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,10.793586395178808,6.282734771028439
2009-04-01,Hackney,267690,E09000012,152.0,2304.0,1,2009,4,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.737048964170704,5.749849643440158
2009-05-01,Hackney,264340,E09000012,107.0,2555.0,1,2009,5,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,10.79781254490284,5.6778932898015295
2009-06-01,Hackney,251605,E09000012,191.0,2645.0,1,2009,6,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,11.17816602006576,5.404351748431996
2009-07-01,Hackney,271135,E09000012,160.0,2483.0,1,2009,7,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,10.493529764772507,5.823846550390927
2009-08-01,Hackney,277376,E09000012,199.0,2306.0,1,2009,8,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.745501263618767,5.957900163244265
2009-09-01,Hackney,290995,E09000012,166.0,2193.0,1,2009,9,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.267946344803104,6.2504295901709765
2009-10-01,Hackney,294217,E09000012,186.0,2334.0,1,2009,10,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.863833455891676,6.319636566715354
2009-11-01,Hackney,300431,E09000012,189.0,2349.0,1,2009,11,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,9.92722570175216,6.453110232837873
2009-12-01,Hackney,294762,E09000012,248.0,1988.0,1,2009,12,33107.0,,46556.0,24.0,236622.0,101000.0,1905.0,99689.0,8.401585651376458,6.331342898874474
2010-01-01,Hackney,295824,E09000012,149.0,2246.0,1,2010,1,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.291012207380687,6.623469090746255
2010-02-01,Hackney,298453,E09000012,140.0,2104.0,1,2010,2,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,8.70360181849019,6.682332131742158
2010-03-01,Hackney,297283,E09000012,161.0,2336.0,1,2010,3,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.663314566536636,6.656135951458702
2010-04-01,Hackney,298084,E09000012,184.0,2354.0,1,2010,4,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.737775038367827,6.674070259498914
2010-05-01,Hackney,294431,E09000012,145.0,2569.0,1,2010,5,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,10.627164007462595,6.592279963280568
2010-06-01,Hackney,305509,E09000012,173.0,2488.0,1,2010,6,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,10.29209188422224,6.840315249759309
2010-07-01,Hackney,304524,E09000012,208.0,2640.0,1,2010,7,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,10.920869201907843,6.8182612005463135
2010-08-01,Hackney,308014,E09000012,202.0,2334.0,1,2010,8,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.655041180777614,6.896401943443118
2010-09-01,Hackney,307346,E09000012,197.0,2406.0,1,2010,9,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.952883068102375,6.881445491794103
2010-10-01,Hackney,304577,E09000012,198.0,2378.0,1,2010,10,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,9.837055667476081,6.819447865123256
2010-11-01,Hackney,296793,E09000012,235.0,2138.0,1,2010,11,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,8.844249376393549,6.6451649015964
2010-12-01,Hackney,295054,E09000012,195.0,1897.0,1,2010,12,35149.0,,44663.0,25.0,241739.0,101000.0,1905.0,101657.0,7.847306392431507,6.606228869534066
2011-01-01,Hackney,294225,E09000012,137.0,2328.0,1,2011,1,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.418161516615289,6.990543847561121
2011-02-01,Hackney,300558,E09000012,131.0,2095.0,1,2011,2,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,8.475536244548552,7.141010715388819
2011-03-01,Hackney,294425,E09000012,129.0,2410.0,1,2011,3,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.749900882750362,6.995295682957543
2011-04-01,Hackney,304250,E09000012,124.0,2350.0,1,2011,4,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.507164761188113,7.228729596806766
2011-05-01,Hackney,302539,E09000012,161.0,2529.0,1,2011,5,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,10.231327523848824,7.188077644990377
2011-06-01,Hackney,304951,E09000012,233.0,2367.0,1,2011,6,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.57593999563075,7.245384779871225
2011-07-01,Hackney,308742,E09000012,181.0,2492.0,1,2011,7,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,10.081640248885435,7.335455819810401
2011-08-01,Hackney,312387,E09000012,270.0,2274.0,1,2011,8,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.199699007209263,7.422058019910191
2011-09-01,Hackney,323113,E09000012,272.0,2276.0,1,2011,9,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.207790211261337,7.676898952220295
2011-10-01,Hackney,317116,E09000012,178.0,2285.0,1,2011,10,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.244200629495676,7.534415167858586
2011-11-01,Hackney,323484,E09000012,198.0,2367.0,1,2011,11,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,9.57593999563075,7.6857136068806575
2011-12-01,Hackney,318590,E09000012,203.0,1893.0,1,2011,12,33512.0,7.0,42089.0,24.0,247182.0,113000.0,1905.0,102408.0,7.658324635288977,7.569436194730215
2012-01-01,Hackney,324159,E09000012,128.0,2322.0,1,2012,1,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.209936577568529,7.900536193029491
2012-02-01,Hackney,310733,E09000012,198.0,2076.0,1,2012,2,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,8.234206862632327,7.573312210577626
2012-03-01,Hackney,309637,E09000012,220.0,2687.0,1,2012,3,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,10.65766562615273,7.546600048744821
2012-04-01,Hackney,311295,E09000012,153.0,2353.0,1,2012,4,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.332894387174312,7.587009505240069
2012-05-01,Hackney,316721,E09000012,190.0,2488.0,1,2012,5,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.868355816102714,7.7192542042408
2012-06-01,Hackney,321176,E09000012,216.0,2524.0,1,2012,6,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,10.01114553048362,7.82783329271265
2012-07-01,Hackney,324416,E09000012,218.0,2423.0,1,2012,7,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.610541054026076,7.906799902510358
2012-08-01,Hackney,333002,E09000012,288.0,2389.0,1,2012,8,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.475684101555217,8.116061418474287
2012-09-01,Hackney,337489,E09000012,298.0,2164.0,1,2012,9,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,8.583248386674546,8.22542042407994
2012-10-01,Hackney,334253,E09000012,233.0,2569.0,1,2012,10,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,10.189632673459755,8.146551303923959
2012-11-01,Hackney,340411,E09000012,224.0,2338.0,1,2012,11,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,9.273398672848932,8.296636607360467
2012-12-01,Hackney,342620,E09000012,252.0,2238.0,1,2012,12,34803.0,7.07,41030.0,24.0,252119.0,112000.0,1905.0,103565.0,8.876760577346412,8.350475262003412
2013-01-01,Hackney,350965,E09000012,157.0,2114.0,1,2013,1,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.213568317539504,8.988961172011065
2013-02-01,Hackney,352971,E09000012,161.0,2065.0,1,2013,2,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.023187594947528,9.040339104599939
2013-03-01,Hackney,355011,E09000012,192.0,2142.0,1,2013,3,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.322357301877775,9.092587849605573
2013-04-01,Hackney,357096,E09000012,217.0,2163.0,1,2013,4,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.40394904013148,9.145989140456921
2013-05-01,Hackney,358152,E09000012,259.0,2238.0,1,2013,5,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.695348105323278,9.173035549636309
2013-06-01,Hackney,362161,E09000012,243.0,2311.0,1,2013,6,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.978976528776629,9.275714578424342
2013-07-01,Hackney,368133,E09000012,272.0,2422.0,1,2013,7,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,9.410247145260492,9.428670218215347
2013-08-01,Hackney,379508,E09000012,298.0,2302.0,1,2013,8,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.944008640953612,9.720008195881569
2013-09-01,Hackney,394813,E09000012,230.0,2112.0,1,2013,9,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.205797675801056,10.112001844073353
2013-10-01,Hackney,392765,E09000012,208.0,2266.0,1,2013,10,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.804137089661548,10.05954820202848
2013-11-01,Hackney,397692,E09000012,244.0,2176.0,1,2013,11,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,8.45445821143139,10.18573916606905
2013-12-01,Hackney,402761,E09000012,239.0,1978.0,1,2013,12,33097.0,7.05,39044.0,25.0,257379.0,111000.0,1905.0,104365.0,7.685164679325042,10.31556705255609
2014-01-01,Hackney,415053,E09000012,169.0,2004.0,1,2014,1,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.6154284628538855,10.314182053129892
2014-02-01,Hackney,423298,E09000012,256.0,1870.0,1,2014,2,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.106213186395592,10.519072587659352
2014-03-01,Hackney,433503,E09000012,212.0,2190.0,1,2014,3,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,8.322249667490025,10.772669665266768
2014-04-01,Hackney,440755,E09000012,246.0,1988.0,1,2014,4,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.554626638799164,10.952883874655202
2014-05-01,Hackney,452304,E09000012,226.0,2075.0,1,2014,5,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.885236557096713,11.23987972465893
2014-06-01,Hackney,460255,E09000012,310.0,2179.0,1,2014,6,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,8.280448413452403,11.437464277726697
2014-07-01,Hackney,469550,E09000012,280.0,2142.0,1,2014,7,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,8.13984419532586,11.668447603190776
2014-08-01,Hackney,480141,E09000012,244.0,2061.0,1,2014,8,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.832034961048831,11.9316368877513
2014-09-01,Hackney,481366,E09000012,266.0,2102.0,1,2014,9,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.987839635189056,11.962078477175021
2014-10-01,Hackney,483110,E09000012,282.0,2262.0,1,2014,10,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,8.595857875736272,12.005417360403568
2014-11-01,Hackney,466708,E09000012,206.0,2273.0,1,2014,11,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,8.637659129773894,11.59782311572774
2014-12-01,Hackney,470619,E09000012,221.0,2054.0,1,2014,12,33116.0,7.43,40241.0,25.0,263150.0,131000.0,1905.0,105490.0,7.8054341630248905,11.695012549389926
2015-01-01,Hackney,469391,E09000012,194.0,2117.0,1,2015,1,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,7.869625179826697,12.247006027082735
2015-02-01,Hackney,480168,E09000012,167.0,2114.0,1,2015,2,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,7.858473136586509,12.528191614266705
2015-03-01,Hackney,477175,E09000012,176.0,2342.0,1,2015,3,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,8.706028422840872,12.450100451378923
2015-04-01,Hackney,494045,E09000012,243.0,2216.0,1,2015,4,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,8.237642606752933,12.89026012993451
2015-05-01,Hackney,506157,E09000012,229.0,2434.0,1,2015,5,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,9.04802441554,13.206277558901036
2015-06-01,Hackney,515433,E09000012,311.0,2498.0,1,2015,6,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,9.285934671330699,13.448300153938478
2015-07-01,Hackney,519469,E09000012,369.0,2463.0,1,2015,7,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,9.155827500195162,13.55360450857098
2015-08-01,Hackney,525032,E09000012,336.0,2237.0,1,2015,8,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,8.315706909434256,13.69875022829859
2015-09-01,Hackney,523696,E09000012,215.0,2098.0,1,2015,9,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,7.798995572638834,13.66389229524878
2015-10-01,Hackney,522113,E09000012,235.0,2362.0,1,2015,10,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,8.780375377775465,13.622589819187517
2015-11-01,Hackney,520052,E09000012,213.0,2258.0,1,2015,11,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,8.39377121211558,13.568815717379394
2015-12-01,Hackney,528858,E09000012,234.0,2151.0,1,2015,12,31566.0,7.31,38327.0,25.0,269009.0,136000.0,1905.0,106748.0,7.996015003215506,13.798575416807994
2016-01-01,Hackney,546502,E09000012,157.0,2172.0,1,2016,1,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,7.940744207132045,13.875187244522305
2016-02-01,Hackney,556675,E09000012,162.0,2089.0,1,2016,2,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,7.637299562016042,14.133470434407291
2016-03-01,Hackney,566461,E09000012,383.0,2253.0,1,2016,3,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,8.236876933088627,14.38192804732526
2016-04-01,Hackney,535303,E09000012,155.0,2277.0,1,2016,4,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,8.32461996300169,13.590854850585218
2016-05-01,Hackney,515687,E09000012,175.0,2471.0,1,2016,5,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.033876121465601,13.0928225048874
2016-06-01,Hackney,500430,E09000012,178.0,2730.0,1,2016,6,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.980769652610721,12.705461192779344
2016-07-01,Hackney,515654,E09000012,186.0,2652.0,1,2016,7,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.695604805393272,13.091984664990987
2016-08-01,Hackney,525755,E09000012,200.0,2648.0,1,2016,8,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.680980967074428,13.348439840556528
2016-09-01,Hackney,537761,E09000012,162.0,2517.0,1,2016,9,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.202050262132301,13.653261228324066
2016-10-01,Hackney,546368,E09000012,212.0,2530.0,1,2016,10,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,9.249577736668543,13.871785106761115
2016-11-01,Hackney,557602,E09000012,239.0,2380.0,1,2016,11,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,8.701183799711911,14.157006118770152
2016-12-01,Hackney,548758,E09000012,247.0,2413.0,1,2016,12,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,8.82183046584237,13.932465026531597
2017-01-01,Hackney,561445,E09000012,179.0,2389.0,1,2017,1,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,8.658024346842849,13.223850012954284
2017-02-01,Hackney,551580,E09000012,169.0,2532.0,1,2017,2,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,9.176273606616196,12.991497279600537
2017-03-01,Hackney,535380,E09000012,208.0,2964.0,1,2017,3,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,10.741893748029383,12.609934757519373
2017-04-01,Hackney,513916,E09000012,172.0,2648.0,1,2017,4,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,9.596671607551219,12.104387969003934
2017-05-01,Hackney,504455,E09000012,164.0,2809.0,1,2017,5,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,10.180155039883449,11.881550745460112
2017-06-01,Hackney,533173,E09000012,144.0,2848.0,1,2017,6,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,10.321495747094362,12.55795275219634
2017-07-01,Hackney,547196,E09000012,218.0,3008.0,1,2017,7,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,10.901355058728875,12.888239866217585
2017-08-01,Hackney,572398,E09000012,210.0,2578.0,1,2017,8,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,9.342983158711117,13.481828673716937
2017-09-01,Hackney,575544,E09000012,180.0,2419.0,1,2017,9,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,8.76674796777432,13.555927173375416
2017-10-01,Hackney,574425,E09000012,199.0,2674.0,1,2017,10,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,9.690898745691825,13.529571095461291
2017-11-01,Hackney,561529,E09000012,167.0,2606.0,1,2017,11,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,9.444458538247158,13.225828485291
2017-12-01,Hackney,557025,E09000012,269.0,2352.0,1,2017,12,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,8.523931881027366,13.119744682855595
2018-01-01,Hackney,551719,E09000012,171.0,2454.0,1,2018,1,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,8.774784116711064,13.643240436212567
2018-02-01,Hackney,553682,E09000012,142.0,2134.0,1,2018,2,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,7.630557989022581,13.691782685031777
2018-03-01,Hackney,533507,E09000012,138.0,2329.0,1,2018,3,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,8.327820785582752,13.192883107890898
2018-04-01,Hackney,529850,E09000012,141.0,2497.0,1,2018,4,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,8.928539502619206,13.102450604614358
2018-05-01,Hackney,540775,E09000012,154.0,2702.0,1,2018,5,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.66155936566964,13.372610598679493
2018-06-01,Hackney,552611,E09000012,177.0,2574.0,1,2018,6,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.203868914594246,13.665298350602141
2018-07-01,Hackney,553833,E09000012,203.0,2749.0,1,2018,7,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.829617578173886,13.695516704171716
2018-08-01,Hackney,544979,E09000012,239.0,2625.0,1,2018,8,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.386229953694599,13.47656964811197
2018-09-01,Hackney,537611,E09000012,202.0,2684.0,1,2018,9,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.597196645987164,13.294369296965801
2018-10-01,Hackney,545516,E09000012,148.0,2882.0,1,2018,10,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,10.305186562494413,13.489848908232153
2018-11-01,Hackney,543467,E09000012,141.0,2878.0,1,2018,11,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,10.290883735898307,13.439179999505427
2018-12-01,Hackney,548135,E09000012,142.0,2739.0,1,2018,12,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,9.793860511683622,13.554613120997058
2019-01-01,Hackney,527573,E09000012,155.0,2719.0,1,2019,1,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,11.628031296040097,12.541255616041077
2019-02-01,Hackney,532875,E09000012,171.0,2526.0,1,2019,2,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,10.80265062662644,12.667292652197684
2019-03-01,Hackney,556213,E09000012,203.0,2882.0,1,2019,3,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,12.325114452073395,13.222074310029239
2019-04-01,Hackney,572994,E09000012,130.0,2852.0,1,2019,4,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,12.196816938693035,13.620985570637316
2019-05-01,Hackney,563073,E09000012,137.0,2909.0,1,2019,5,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,12.44058221411572,13.385147502793163
2019-06-01,Hackney,549879,E09000012,108.0,2831.0,1,2019,6,35020.0,,42067.0,23.5,233831.5,108000.0,1905.0,100673.0,12.10700867932678,13.071504980150712
